,movieId,title,genres,genres1,genres2,genres3,genres4,genres5,genres6,genres7,genres8,genres9,genres10,Year_release,imdbId,tmdbId
8516,108928,"Monuments Men, The (2014)",Action|Drama|War,Action,Drama,War,,,,,,,,2014,2177771,152760.0
8517,108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,Action,Adventure,Animation,Children,Comedy,Fantasy,,,,,2014,1490017,137106.0
8518,108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,Action,Crime,Sci-Fi,IMAX,,,,,,,2014,1234721,97020.0
8519,108949,"Art of the Steal, The (2013)",Crime,Crime,,,,,,,,,,2013,2172985,209247.0
8520,108979,Cowboy Bebop (1998),Action|Adventure|Animation|Crime|Sci-Fi,Action,Adventure,Animation,Crime,Sci-Fi,,,,,,1998,213338,314040.0
8521,108981,Nymphomaniac: Volume II (2013),Drama|Mystery,Drama,Mystery,,,,,,,,,2013,2382009,249397.0
8522,109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,Adventure,Comedy,Fantasy,,,,,,,,2013,1545660,74461.0
8523,109074,"Four, The (Si da ming bu) (2012)",Action|Crime|Fantasy,Action,Crime,Fantasy,,,,,,,,2012,2204340,120143.0
8524,109161,Venus in Fur (La VÃ©nus Ã  la fourrure) (2013),Drama,Drama,,,,,,,,,,2013,2406252,197082.0
8525,109183,Date and Switch (2014),Comedy,Comedy,,,,,,,,,,2014,1878942,99367.0
8526,109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,Drama,Fantasy,Sci-Fi,,,,,,,,2013,2333804,157834.0
8527,109191,Winter's Tale (2014),Drama|Fantasy|Mystery,Drama,Fantasy,Mystery,,,,,,,,2014,1837709,137321.0
8528,109205,No Nukes (1980),Documentary|Musical,Documentary,Musical,,,,,,,,,1980,81242,206822.0
8529,109249,"Journey, The (El viaje) (1992)",Drama,Drama,,,,,,,,,,1992,105744,12124.0
8530,109295,Cold Comes the Night (2013),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2013,2511428,210047.0
8531,109317,Someone Marry Barry (2014),Comedy,Comedy,,,,,,,,,,2014,1978532,249923.0
8532,109359,Gerontophilia (2013),Comedy|Romance,Comedy,Romance,,,,,,,,,2013,1815717,212721.0
8533,109372,About Last Night (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,1826590,222899.0
8534,109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2278388,120467.0
8535,109483,That Awkward Moment (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,1800246,225565.0
8536,109487,Interstellar (2014),Sci-Fi|IMAX,Sci-Fi,IMAX,,,,,,,,,2014,816692,157336.0
8537,109576,Welcome to the Jungle (2013),Comedy,Comedy,,,,,,,,,,2013,2193265,205724.0
8538,109578,Non-Stop (2014),Action|Mystery|Thriller,Action,Mystery,Thriller,,,,,,,,2014,2024469,225574.0
8539,109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX,Action,Drama,War,IMAX,,,,,,,2014,1253863,53182.0
8540,109687,Particle Fever (2013),Documentary,Documentary,,,,,,,,,,2013,1385956,202141.0
8541,109740,Obvious Child (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2910274,248774.0
8542,109742,Cheap Thrills (2013),Comedy|Thriller,Comedy,Thriller,,,,,,,,,2013,2389182,175291.0
8543,109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,Adventure,Animation,Comedy,,,,,,,,2014,864835,82703.0
8544,109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,Horror,Sci-Fi,Thriller,,,,,,,,2013,1441395,97370.0
8545,109850,Need for Speed (2014),Action|Crime|Drama|IMAX,Action,Crime,Drama,IMAX,,,,,,,2014,2369135,136797.0
8546,109853,Barefoot (2014),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2014,2355495,242042.0
8547,109864,Veronica Mars (2014),Comedy|Crime|Drama,Comedy,Crime,Drama,,,,,,,,2014,2771372,177494.0
8548,109895,Bad Words (2013),Comedy,Comedy,,,,,,,,,,2013,2170299,209403.0
8549,110058,Broderskab (Brotherhood) (2009),Drama,Drama,,,,,,,,,,2009,1327820,25541.0
8550,110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Action,Adventure,Sci-Fi,IMAX,,,,,,,2014,1843866,100402.0
8551,110110,Starred Up (2013),Drama,Drama,,,,,,,,,,2013,2567712,209276.0
8552,110127,Noah (2014),Adventure|Drama|IMAX,Adventure,Drama,IMAX,,,,,,,,2014,1959490,86834.0
8553,110194,Mistaken for Strangers (2013),Comedy|Documentary,Comedy,Documentary,,,,,,,,,2013,2737310,173455.0
8554,110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,Adventure,Comedy,Crime,,,,,,,,2014,2281587,145220.0
8555,110348,Wetlands (Feuchtgebiete) (2013),Comedy|Drama,Comedy,Drama,,,,,,,,,2013,2524674,208277.0
8556,110352,Survival Island (Three) (2005),Adventure|Drama|Horror,Adventure,Drama,Horror,,,,,,,,2005,377309,9753.0
8557,110453,Draft Day (2014),Drama,Drama,,,,,,,,,,2014,2223990,200505.0
8558,110461,We Are the Best! (Vi Ã_r bÃ_st!) (2013),Children|Comedy|Drama,Children,Comedy,Drama,,,,,,,,2013,2364975,191294.0
8559,110501,The Raid 2: Berandal (2014),Action|Crime|Thriller,Action,Crime,Thriller,,,,,,,,2014,2265171,180299.0
8560,110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,Action,Sci-Fi,IMAX,,,,,,,,2014,1872181,102382.0
8561,110586,Calvary (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2234003,157832.0
8562,110591,Oculus (2013),Horror,Horror,,,,,,,,,,2013,2388715,157547.0
8563,110611,Cold in July (2014),Drama|Thriller,Drama,Thriller,,,,,,,,,2014,1179031,244509.0
8564,110645,"Witching and Bitching (Brujas de Zugarramurdi, Las) (2014)",Comedy|Fantasy,Comedy,Fantasy,,,,,,,,,2014,2404738,179538.0
8565,110655,Rio 2 (2014),Adventure|Animation|Children|Comedy,Adventure,Animation,Children,Comedy,,,,,,,2014,2357291,172385.0
8566,110730,Transcendence (2014),Drama|Sci-Fi|IMAX,Drama,Sci-Fi,IMAX,,,,,,,,2014,2209764,157353.0
8567,110748,Wake Wood (2010) ,Drama|Horror|Mystery,Drama,Horror,Mystery,,,,,,,,2010,1296899,59726.0
8568,110752,Mondo Hollywood (1967),Documentary,Documentary,,,,,,,,,,1967,61988,42697.0
8569,110771,"Other Woman, The (2014)",Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2203939,193610.0
8570,110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical,Action,Animation,Children,Comedy,Musical,,,,,,2004,279967,12242.0
8571,110826,Brick Mansions (2014),Action|Crime|Drama,Action,Crime,Drama,,,,,,,,2014,1430612,254473.0
8572,110858,Firstborn (1984),Drama|Thriller,Drama,Thriller,,,,,,,,,1984,87263,54752.0
8573,110871,"Rocket, The (2013)",Drama,Drama,,,,,,,,,,2013,2178256,168742.0
8574,110873,"Centenarian Who Climbed Out the Window and Vanished, The (HundraÃ¥ringen som klev ut genom fÃ¶nstret och fÃ¶rsvann) (2013)",Adventure|Comedy|Drama,Adventure,Comedy,Drama,,,,,,,,2013,2113681,145247.0
8575,110882,Locke (2013),Drama,Drama,,,,,,,,,,2013,2692904,210479.0
8576,111113,Neighbors (2014),Comedy,Comedy,,,,,,,,,,2014,2004420,195589.0
8577,111228,"Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times, A (2013)",Documentary,Documentary,,,,,,,,,,2013,2525342,258476.0
8578,111235,Jodorowsky's Dune (2013),Documentary|Sci-Fi,Documentary,Sci-Fi,,,,,,,,,2013,1935156,191720.0
8579,111249,Belle (2013),Drama,Drama,,,,,,,,,,2013,2404181,205601.0
8580,111251,"Immigrant, The (2013)",Drama|Romance,Drama,Romance,,,,,,,,,2013,1951181,152599.0
8581,111360,Lucy (2014),Action|Sci-Fi,Action,Sci-Fi,,,,,,,,,2014,2872732,240832.0
8582,111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,,,,,,2014,1877832,127585.0
8583,111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,Action,Adventure,Sci-Fi,IMAX,,,,,,,2014,831387,124905.0
8584,111384,Blue Ruin (2013),Thriller,Thriller,,,,,,,,,,2013,2359024,188166.0
8585,111443,Chef (2014),Comedy,Comedy,,,,,,,,,,2014,2883512,212778.0
8586,111486,Lesson of the Evil (Aku no kyÃ´ten) (2012),Thriller,Thriller,,,,,,,,,,2012,2294473,120852.0
8587,111505,"Love God?, The (1969)",Comedy,Comedy,,,,,,,,,,1969,64606,40721.0
8588,111529,"Normal Heart, The (2014)",Drama,Drama,,,,,,,,,,2014,1684226,113833.0
8589,111617,Blended (2014),Comedy,Comedy,,,,,,,,,,2014,1086772,232672.0
8590,111622,Begin Again (2013),Comedy|Romance,Comedy,Romance,,,,,,,,,2013,1980929,198277.0
8591,111624,Kelly & Cal (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,3082826,253270.0
8592,111659,Maleficent (2014),Action|Adventure|Children|IMAX,Action,Adventure,Children,IMAX,,,,,,,2014,1587310,102651.0
8593,111663,Zombeavers (2014),Action|Comedy|Horror,Action,Comedy,Horror,,,,,,,,2014,2784512,254474.0
8594,111680,At Middleton (2013),Comedy|Romance,Comedy,Romance,,,,,,,,,2013,1483324,194722.0
8595,111743,A Million Ways to Die in the West (2014),Comedy|Western,Comedy,Western,,,,,,,,,2014,2557490,188161.0
8596,111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,Action,Sci-Fi,IMAX,,,,,,,,2014,1631867,137113.0
8597,111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,Action,Adventure,Thriller,,,,,,,,2015,2381249,177677.0
8598,111795,Million Dollar Arm (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,1647668,198185.0
8599,111913,Lilting (2014),Drama,Drama,,,,,,,,,,2014,2560102,248212.0
8600,111921,The Fault in Our Stars (2014),Drama|Romance,Drama,Romance,,,,,,,,,2014,2582846,222935.0
8601,111931,Raze (2013),Action|Horror,Action,Horror,,,,,,,,,2013,2111392,174682.0
8602,112006,Tangled Ever After (2012),Action|Animation|Children,Action,Animation,Children,,,,,,,,2012,2112281,82881.0
8603,112062,Camille Claudel 1915 (2013),Drama,Drama,,,,,,,,,,1915,2018086,110428.0
8604,112070,Maps to the Stars (2014),Drama,Drama,,,,,,,,,,2014,2172584,157851.0
8605,112112,Back in the Day (2014),Comedy,Comedy,,,,,,,,,,2014,2246887,228028.0
8606,112138,22 Jump Street (2014),Action|Comedy|Crime,Action,Comedy,Crime,,,,,,,,2014,2294449,187017.0
8607,112171,"Equalizer, The (2014)",Action|Crime|Thriller,Action,Crime,Thriller,,,,,,,,2014,455944,156022.0
8608,112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,Action,Adventure,Animation,,,,,,,,2014,1646971,82702.0
8609,112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2562232,194662.0
8610,112277,Haunt (2013),Horror|Mystery,Horror,Mystery,,,,,,,,,2013,2386278,146243.0
8611,112290,Boyhood (2014),Drama,Drama,,,,,,,,,,2014,1065073,85350.0
8612,112303,Think Like a Man Too (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2239832,184098.0
8613,112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,Documentary,,,,,,,,,,2014,3268458,250658.0
8614,112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,,,,,,2014,2109248,91314.0
8615,112399,Finding Vivian Maier (2013),Documentary,Documentary,,,,,,,,,,2013,2714900,169607.0
8616,112421,Frank (2014),Comedy|Drama|Mystery,Comedy,Drama,Mystery,,,,,,,,2014,1605717,171372.0
8617,112450,They Came Together (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2398249,180296.0
8618,112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy,Adventure,Animation,Comedy,,,,,,,,2014,2980706,218836.0
8619,112497,Tammy (2014),Comedy,Comedy,,,,,,,,,,2014,2103254,226486.0
8620,112515,"Babadook, The (2014)",Drama|Horror|Thriller,Drama,Horror,Thriller,,,,,,,,2014,2321549,242224.0
8621,112550,White God (FehÃ©r isten) (2014),Drama,Drama,,,,,,,,,,2014,2844798,267999.0
8622,112552,Whiplash (2014),Drama,Drama,,,,,,,,,,2014,2582802,244786.0
8623,112556,Gone Girl (2014),Drama|Thriller,Drama,Thriller,,,,,,,,,2014,2267998,210577.0
8624,112577,Willie & Phil (1980),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,1980,81758,92323.0
8625,112582,Life Itself (2014),Documentary,Documentary,,,,,,,,,,2014,2382298,250766.0
8626,112623,Dawn of the Planet of the Apes (2014),Sci-Fi,Sci-Fi,,,,,,,,,,2014,2103281,119450.0
8627,112653,"Battered Bastards of Baseball, The (2014)",Documentary,Documentary,,,,,,,,,,2014,3445270,250700.0
8628,112655,No One Lives (2012),Horror|Thriller,Horror,Thriller,,,,,,,,,2012,1763264,123109.0
8629,112689,Miss Violence (2013),Drama|Mystery,Drama,Mystery,,,,,,,,,2013,3078242,211052.0
8630,112735,Charlie's Country (2013),Drama,Drama,,,,,,,,,,2013,3244512,265349.0
8631,112749,And So It Goes (2014),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2014,2465146,253235.0
8632,112767,Premature (2014),Comedy,Comedy,,,,,,,,,,2014,2182256,253310.0
8633,112788,Sex Tape (2014),Comedy,Comedy,,,,,,,,,,2014,1956620,225886.0
8634,112804,I Origins (2014),Drama|Sci-Fi,Drama,Sci-Fi,,,,,,,,,2014,2884206,244267.0
8635,112818,"Purge: Anarchy, The (2014)",Action|Horror|Thriller,Action,Horror,Thriller,,,,,,,,2014,2975578,238636.0
8636,112850,Words and Pictures (2013),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2013,2380331,214075.0
8637,112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,,,,,,2014,2015381,118340.0
8638,112897,The Expendables 3 (2014),Action|Adventure,Action,Adventure,,,,,,,,,2014,2333784,138103.0
8639,112911,Hercules (2014),Action|Adventure,Action,Adventure,,,,,,,,,2014,1267297,184315.0
8640,112921,Once My Mother (2014),Documentary,Documentary,,,,,,,,,,2014,2956808,279414.0
8641,112940,A Most Wanted Man (2014),Thriller,Thriller,,,,,,,,,,2014,1972571,157849.0
8642,113064,"Trip to Italy, The (2014)",Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2967006,242088.0
8643,113186,Felony (2013),Thriller,Thriller,,,,,,,,,,2013,2402603,209269.0
8644,113207,Get on Up (2014),Drama|Musical,Drama,Musical,,,,,,,,,2014,2473602,239566.0
8645,113220,"Dog, The (2013)",Documentary,Documentary,,,,,,,,,,2013,3091304,212849.0
8646,113225,Magic in the Moonlight (2014),Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2014,2870756,229297.0
8647,113252,Housebound (2014),Comedy|Horror|Thriller,Comedy,Horror,Thriller,,,,,,,,2014,3504048,253306.0
8648,113275,The Hundred-Foot Journey (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2980648,228194.0
8649,113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,Action,Adventure,Sci-Fi,,,,,,,,2015,1617661,76757.0
8650,113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,Action,Adventure,Comedy,,,,,,,,2014,1291150,98566.0
8651,113378,"Giver, The (2014)",Drama|Sci-Fi,Drama,Sci-Fi,,,,,,,,,2014,435651,227156.0
8652,113416,Revenge of the Green Dragons (2014),Action|Crime|Drama,Action,Crime,Drama,,,,,,,,2014,1396523,286709.0
8653,113453,Let's Be Cops (2014),Comedy|Crime,Comedy,Crime,,,,,,,,,2014,1924435,193893.0
8654,113532,"Inbetweeners 2, The (2014)",Comedy,Comedy,,,,,,,,,,2014,3097204,242022.0
8655,113565,"Sacrament, The (2013)",Horror|Thriller,Horror,Thriller,,,,,,,,,2013,2383068,211067.0
8656,113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,Action,Crime,Thriller,,,,,,,,2014,458481,189.0
8657,113640,"Canal, The (2014)",Horror|Thriller,Horror,Thriller,,,,,,,,,2014,2517658,265010.0
8658,113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,Drama,,,,,,,,,,2014,2737050,221902.0
8659,113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,Drama,Mystery,Sci-Fi,Thriller,,,,,,,2013,2866360,220289.0
8660,113780,"As Above, So Below (2014)",Horror|Thriller,Horror,Thriller,,,,,,,,,2014,2870612,256274.0
8661,113829,"One I Love, The (2014)",Comedy|Drama|Romance,Comedy,Drama,Romance,,,,,,,,2014,2756032,242090.0
8662,113862,"Guest, The (2014)",Thriller,Thriller,,,,,,,,,,2014,2980592,241848.0
8663,113938,Nixon by Nixon: In His Own Words (2014),Documentary,Documentary,,,,,,,,,,2014,3889036,285597.0
8664,114028,Pride (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,3169706,234200.0
8665,114044,Honeymoon (2014),Horror,Horror,,,,,,,,,,2014,3177316,254191.0
8666,114060,The Drop (2014),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2014,1600196,154400.0
8667,114074,The Skeleton Twins (2014),Drama,Drama,,,,,,,,,,2014,1571249,244772.0
8668,114082,Bambi Meets Godzilla (1969),Animation|Comedy,Animation,Comedy,,,,,,,,,1969,64064,3171.0
8669,114122,Dim Sum: A Little Bit of Heart (1985),Comedy,Comedy,,,,,,,,,,1985,87150,135418.0
8670,114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,Action,Mystery,Sci-Fi,,,,,,,,2014,1790864,198663.0
8671,114254,1971 (2014),Documentary,Documentary,,,,,,,,,,1971,3478510,261855.0
8672,114265,Laggies (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2034031,244264.0
8673,114342,Force Majeure (Turist) (2014),Drama,Drama,,,,,,,,,,2014,3630276,265189.0
8674,114459,White Bird in a Blizzard (2014),Drama|Romance|Thriller,Drama,Romance,Thriller,,,,,,,,2014,2238050,157825.0
8675,114464,Helter Skelter (1976),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,1976,74621,17200.0
8676,114552,"Boxtrolls, The (2014)",Adventure|Animation|Children|Comedy|Fantasy,Adventure,Animation,Children,Comedy,Fantasy,,,,,,2014,787474,170687.0
8677,114601,This Is Where I Leave You (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,1371150,239678.0
8678,114635,"Look of Silence, The (2014)",Documentary,Documentary,,,,,,,,,,2014,3521134,267480.0
8679,114662,American Sniper (2014),Action|War,Action,War,,,,,,,,,2014,2179136,190859.0
8680,114670,Tusk (2014),Comedy|Drama|Horror,Comedy,Drama,Horror,,,,,,,,2014,3099498,246403.0
8681,114707,Horns (2014),Horror|Mystery,Horror,Mystery,,,,,,,,,2014,1528071,149509.0
8682,114762,Two Night Stand (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2140619,286554.0
8683,114766,SS Experiment Love Camp (Lager SSadis Kastrat Kommandantur) (1976),Horror|War,Horror,War,,,,,,,,,1976,74768,56386.0
8684,114795,Dracula Untold (2014),Action|Drama|Fantasy,Action,Drama,Fantasy,,,,,,,,2014,829150,49017.0
8685,114818,Stretch (2014),Action|Comedy|Crime,Action,Comedy,Crime,,,,,,,,2014,2494280,227300.0
8686,114925,"Captive, The (2014)",Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2014,2326612,244761.0
8687,114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,Action,Mystery,Sci-Fi,Thriller,,,,,,,2014,2397535,206487.0
8688,115122,What We Do in the Shadows (2014),Comedy|Horror,Comedy,Horror,,,,,,,,,2014,3416742,246741.0
8689,115139,Challenge to Lassie (1949),Children|Drama,Children,Drama,,,,,,,,,1949,41238,43398.0
8690,115147,The Best of Me (2014),Drama|Romance,Drama,Romance,,,,,,,,,2014,1972779,239571.0
8691,115149,John Wick (2014),Action|Thriller,Action,Thriller,,,,,,,,,2014,2911666,245891.0
8692,115151,Plastic (2014),Action|Crime,Action,Crime,,,,,,,,,2014,2556874,208869.0
8693,115170,"Judge, The (2014)",Drama,Drama,,,,,,,,,,2014,1872194,205587.0
8694,115174,Love Is Strange (2014),Drama,Drama,,,,,,,,,,2014,2639344,244268.0
8695,115210,Fury (2014),Action|Drama|War,Action,Drama,War,,,,,,,,2014,2713180,228150.0
8696,115216,"Salvation, The (2014)",Drama|Western,Drama,Western,,,,,,,,,2014,2720680,266285.0
8697,115231,St. Vincent (2014),Comedy,Comedy,,,,,,,,,,2014,2170593,239563.0
8698,115502,"Rewrite, The (2014)",Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2509850,289727.0
8699,115534,Ouija (2014),Horror,Horror,,,,,,,,,,2014,1204977,242512.0
8700,115569,Nightcrawler (2014),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2014,2872718,242582.0
8701,115617,Big Hero 6 (2014),Action|Animation|Comedy,Action,Animation,Comedy,,,,,,,,2014,2245084,177572.0
8702,115624,Dream Home (Wai dor lei ah yut ho) (2010),Horror,Horror,,,,,,,,,,2010,1407972,49706.0
8703,115664,The Book of Life (2014),Adventure|Animation|Romance,Adventure,Animation,Romance,,,,,,,,2014,2262227,228326.0
8704,115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,Crime,Drama,Sci-Fi,Thriller,,,,,,,2014,2669336,273271.0
8705,115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,Drama,Sci-Fi,Thriller,,,,,,,,2015,470752,264660.0
8706,115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,Animation,Comedy,,,,,,,,,2012,2175842,116440.0
8707,115881,9 (2005),Animation|Fantasy,Animation,Fantasy,,,,,,,,,2005,443424,98622.0
8708,115927,Doctor Strange (2007),Action|Animation|Children|Fantasy|Sci-Fi,Action,Animation,Children,Fantasy,Sci-Fi,,,,,,2007,910865,14830.0
8709,116012,The Young Savages (1961),Crime|Drama,Crime,Drama,,,,,,,,,1961,55633,86616.0
8710,116136,Olive Kitteridge (2014),Drama,Drama,,,,,,,,,,2014,3012698,289314.0
8711,116161,Foxcatcher (2014),Drama,Drama,,,,,,,,,,2014,1100089,87492.0
8712,116207,Zulu (2013),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2013,2249221,185567.0
8713,116397,Stonehearst Asylum (2014),Thriller,Thriller,,,,,,,,,,2014,1772264,207933.0
8714,116413,Life Partners (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2870808,260001.0
8715,116419,Drive Hard (2014),Action|Comedy|Crime,Action,Comedy,Crime,,,,,,,,2014,2968804,256092.0
8716,116503,The Possession of Michael King (2014),Horror,Horror,,,,,,,,,,2014,2282016,272692.0
8717,116660,Free Fall (2013),Drama,Drama,,,,,,,,,,2013,2617828,167581.0
8718,116797,The Imitation Game (2014),Drama|Thriller|War,Drama,Thriller,War,,,,,,,,2014,2084970,205596.0
8719,116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,Comedy,Crime,Drama,Mystery,Romance,,,,,,2014,1791528,171274.0
8720,116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,Adventure,Sci-Fi,Thriller,,,,,,,,2014,1951265,131631.0
8721,116849,Sex Ed (2014),Comedy|Romance,Comedy,Romance,,,,,,,,,2014,2751310,295315.0
8722,116855,The Way He Looks (2014),Drama|Romance,Drama,Romance,,,,,,,,,2014,1702014,237791.0
8723,116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,Action,Adventure,Drama,,,,,,,,2014,1528100,147441.0
8724,116897,Wild Tales (2014),Comedy|Drama|Thriller,Comedy,Drama,Thriller,,,,,,,,2014,3011894,265195.0
8725,116939,Werner - Beinhart! (1990),Action|Animation|Comedy,Action,Animation,Comedy,,,,,,,,1990,100912,9742.0
8726,116977,Dumb and Dumber To (2014),Comedy,Comedy,,,,,,,,,,2014,2096672,100042.0
8727,116985,The Longest Week (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2064968,206821.0
8728,117107,Miss Meadows (2014),Drama,Drama,,,,,,,,,,2014,3128900,261037.0
8729,117121,Dorothy Mills (2008),Drama|Horror|Mystery|Thriller,Drama,Horror,Mystery,Thriller,,,,,,,2008,1034306,15741.0
8730,117123,Dear White People (2014),Comedy|Drama,Comedy,Drama,,,,,,,,,2014,2235108,114750.0
8731,117176,The Theory of Everything (2014),Drama|Romance,Drama,Romance,,,,,,,,,2014,2980516,266856.0
8732,117192,Doctor Who: The Time of the Doctor (2013),(no genres listed),(no genres listed),,,,,,,,,,2013,2986512,282848.0
8733,117434,Starry Eyes (2014),Horror,Horror,,,,,,,,,,2014,2793490,254194.0
8734,117444,Song of the Sea (2014),Animation|Children|Fantasy,Animation,Children,Fantasy,,,,,,,,2014,1865505,110416.0
8735,117456,Beyond the Lights (2014),Drama,Drama,,,,,,,,,,2014,3125324,241771.0
8736,117511,Hello Ladies: The Movie (2014),Comedy,Comedy,,,,,,,,,,2014,3762944,303623.0
8737,117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,Action,Adventure,Drama,Sci-Fi,Thriller,,,,,,2015,369610,135397.0
8738,117533,Citizenfour (2014),Documentary,Documentary,,,,,,,,,,2014,4044364,293310.0
8739,117590,Horrible Bosses 2 (2014),Comedy|Crime,Comedy,Crime,,,,,,,,,2014,2170439,227159.0
8740,117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,Adventure,Animation,Children,Comedy,,,,,,,2014,1911658,270946.0
8741,117871,"Water Diviner, The (2014)",Action|Drama|War,Action,Drama,War,,,,,,,,2014,3007512,256917.0
8742,117895,Maze Runner: Scorch Trials (2015),Action|Thriller,Action,Thriller,,,,,,,,,2015,4046784,294254.0
8743,118082,The Voices (2014),Comedy|Crime|Thriller,Comedy,Crime,Thriller,,,,,,,,2014,1567437,244458.0
8744,118105,Trailer Park Boys: Live at the North Pole (2014),Comedy,Comedy,,,,,,,,,,2014,3596200,303742.0
8745,118248,Dying of the Light (2014),Drama|Thriller,Drama,Thriller,,,,,,,,,2014,1274586,297596.0
8746,118260,The Borderlands (2013),Horror|Mystery,Horror,Mystery,,,,,,,,,2013,2781832,207774.0
8747,118326,By the Gun (2014),Crime|Drama|Thriller,Crime,Drama,Thriller,,,,,,,,2014,2543702,270005.0
8748,118334,Omen IV: The Awakening (1991),Horror|Mystery|Thriller,Horror,Mystery,Thriller,,,,,,,,1991,102585,17792.0
8749,118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,Crime,Drama,Mystery,Thriller,,,,,,,2014,1216491,245916.0
8750,118468,Mei and the Kittenbus (2002),Animation|Fantasy,Animation,Fantasy,,,,,,,,,2002,803038,158483.0
8751,118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,Adventure,Fantasy,,,,,,,,,2014,2310332,122917.0
8752,118700,Selma (2014),Drama,Drama,,,,,,,,,,2014,1020072,273895.0
8753,118702,Unbroken (2014),Drama|War,Drama,War,,,,,,,,,2014,1809398,227306.0
